WP_013981271.1	GENOMAD.129586.CP	6.651E-07	23.000	0.615	0.518	0.230	53
WP_024667893.1	GENOMAD.167601.PC	2.077E-21	62.400	0.454	1.000	0.624	93
WP_024667893.1	GENOMAD.210421.PC	4.922E-05	35.500	0.436	0.483	0.355	45
WP_024667893.1	GENOMAD.182962.CP	2.282E-04	35.000	0.423	0.516	0.350	43
WP_001113058.1	GENOMAD.130334.CP	3.383E-105	48.900	0.969	0.980	0.489	347
WP_001113058.1	GENOMAD.127094.CP	7.921E-04	38.500	0.159	0.124	0.385	44
WP_002235589.1	GENOMAD.123299.CP	7.489E-05	43.800	0.649	0.556	0.438	41
WP_196608577.1	GENOMAD.211774.PC	2.536E-159	31.400	0.970	0.901	0.314	537
WP_083859363.1	GENOMAD.211117.CP	7.664E-06	26.500	0.266	0.230	0.265	51
WP_009705983.1	GENOMAD.212792.CP	1.053E-13	33.900	0.161	0.786	0.339	78
WP_009705983.1	GENOMAD.219107.CP	1.683E-05	35.800	0.095	0.479	0.358	51
WP_000467859.1	GENOMAD.212472.CP	4.277E-07	40.200	0.940	0.732	0.402	47
WP_019053873.1	GENOMAD.093643.PC	3.217E-172	65.600	0.922	0.815	0.656	544
WP_019053873.1	GENOMAD.094143.PC	3.453E-20	23.200	0.698	0.674	0.232	97
WP_019053873.1	GENOMAD.092696.PC	2.358E-17	20.000	0.906	0.509	0.200	88
WP_019053873.1	GENOMAD.081510.CP	2.052E-16	41.000	0.257	0.098	0.410	85
WP_019053873.1	GENOMAD.093766.PC	1.777E-15	23.500	0.600	0.534	0.235	82
WP_019053873.1	GENOMAD.092687.PC	3.645E-15	27.300	0.456	0.386	0.273	81
WP_004822993.1	GENOMAD.214886.PC	1.159E-136	47.500	1.000	0.706	0.475	444
WP_004822993.1	GENOMAD.215327.PC	2.063E-14	17.600	0.978	0.680	0.176	79
WP_020561145.1	GENOMAD.211774.PC	3.151E-216	37.400	1.000	0.913	0.374	704
WP_022951971.1	GENOMAD.074923.VV	8.685E-18	33.300	0.980	0.500	0.333	82
WP_022951971.1	GENOMAD.106245.VV	1.175E-13	30.900	0.934	0.439	0.309	70
WP_022951971.1	GENOMAD.035630.VV	7.268E-09	27.800	0.875	0.345	0.278	56
WP_022951971.1	GENOMAD.112434.VV	8.374E-05	32.500	0.500	0.533	0.325	44
WP_022952007.1	GENOMAD.136862.CP	2.537E-18	36.800	0.699	0.847	0.368	85
WP_022952007.1	GENOMAD.137407.CP	3.269E-13	34.400	0.645	0.451	0.344	70
WP_022952007.1	GENOMAD.141121.CP	7.894E-09	25.200	0.699	0.798	0.252	57
WP_022952007.1	GENOMAD.137787.CP	1.697E-06	25.900	0.640	0.677	0.259	50
WP_022952007.1	GENOMAD.016067.CC	3.427E-04	23.600	0.543	0.528	0.236	43
WP_028872933.1	GENOMAD.167706.CP	1.861E-37	91.000	1.000	1.000	0.910	134
WP_028872933.1	GENOMAD.158135.CP	1.640E-09	42.700	0.971	0.698	0.427	54
WP_028872933.1	GENOMAD.015085.CC	6.837E-04	35.200	0.870	0.612	0.352	38
WP_008501348.1	GENOMAD.147527.PC	1.239E-13	56.700	0.753	0.518	0.567	66
WP_008501348.1	GENOMAD.151050.PC	1.754E-10	47.500	0.740	0.713	0.475	57
WP_008501348.1	GENOMAD.151671.PC	4.983E-08	46.000	0.726	0.549	0.460	50
WP_220355281.1	GENOMAD.158424.CP	4.223E-164	53.800	0.966	0.887	0.538	525
WP_220355281.1	GENOMAD.158476.CP	2.880E-72	34.900	0.846	0.893	0.349	257
WP_220355281.1	GENOMAD.158262.CP	3.539E-47	28.100	0.837	0.812	0.281	182
WP_220355281.1	GENOMAD.158541.CP	6.360E-42	27.400	0.794	0.794	0.274	166
WP_220355281.1	GENOMAD.158773.CP	3.971E-27	22.400	0.826	0.780	0.224	120
WP_221142796.1	GENOMAD.153987.CP	2.638E-05	23.600	0.853	0.737	0.236	46
WP_207603947.1	GENOMAD.140488.CP	1.563E-04	16.700	0.596	0.727	0.167	47
WP_221115216.1	GENOMAD.214950.PC	6.513E-18	53.700	0.329	0.882	0.537	86
WP_221106636.1	GENOMAD.224795.VP	4.709E-15	56.200	0.861	0.729	0.562	70
WP_059039654.1	GENOMAD.039781.CC	3.182E-04	38.700	0.102	0.131	0.387	46
WP_232438245.1	GENOMAD.153253.PC	6.168E-24	26.800	0.873	0.838	0.268	106
WP_232438245.1	GENOMAD.138087.CP	2.848E-23	26.600	0.867	0.804	0.266	104
WP_232438245.1	GENOMAD.145339.CP	2.698E-20	27.900	0.712	0.731	0.279	95
WP_232438245.1	GENOMAD.158670.PC	1.228E-19	25.000	0.867	0.948	0.250	93
WP_232438245.1	GENOMAD.142589.CP	4.554E-15	26.400	0.665	0.705	0.264	79
WP_232438245.1	GENOMAD.140806.CP	9.592E-15	24.800	0.718	0.740	0.248	78
WP_232438245.1	GENOMAD.140622.CP	8.915E-14	22.200	0.848	0.907	0.222	75
WP_232438245.1	GENOMAD.161591.PC	6.796E-11	24.000	0.652	0.668	0.240	66
WP_232438245.1	GENOMAD.142929.CP	6.796E-11	22.300	0.699	0.649	0.223	66
WP_232438245.1	GENOMAD.140828.CP	2.624E-09	21.900	0.722	0.824	0.219	61
WP_232438245.1	GENOMAD.142506.CP	1.124E-08	21.400	0.706	0.797	0.214	59
WP_232438245.1	GENOMAD.146190.CP	4.799E-08	24.200	0.532	0.614	0.242	57
WP_232438245.1	GENOMAD.147462.CP	3.662E-06	24.000	0.487	0.409	0.240	51
WP_232438245.1	GENOMAD.151702.CP	7.523E-06	27.000	0.389	0.399	0.270	50
WP_066765174.1	GENOMAD.228061.PC	7.530E-13	48.900	0.103	0.851	0.489	75
WP_061485457.1	GENOMAD.037043.VV	1.340E-10	28.200	0.379	0.312	0.282	66
WP_061485457.1	GENOMAD.099267.VV	8.260E-08	20.000	0.571	0.624	0.200	57
WP_061485457.1	GENOMAD.159447.VP	3.429E-07	38.500	0.187	0.205	0.385	55
WP_009615050.1	GENOMAD.008799.CC	7.465E-39	49.600	0.955	0.874	0.496	143
WP_005378921.1	GENOMAD.176858.CV	3.392E-68	84.100	1.000	0.985	0.841	226
WP_005378921.1	GENOMAD.115238.CV	2.766E-21	39.800	0.977	0.642	0.398	91
WP_005378921.1	GENOMAD.182252.CV	4.809E-15	35.400	0.930	0.930	0.354	73
WP_005378921.1	GENOMAD.151419.CV	4.809E-15	35.600	0.930	0.764	0.356	73
WP_005378921.1	GENOMAD.130477.CV	2.815E-12	36.600	0.791	0.662	0.366	65
WP_005378921.1	GENOMAD.166543.CV	9.125E-07	36.300	0.581	0.524	0.363	49
WP_005378921.1	GENOMAD.014152.CC	9.715E-06	38.100	0.512	0.489	0.381	46
WP_005378921.1	GENOMAD.008171.CC	2.250E-04	29.600	0.659	0.579	0.296	42
WP_203346108.1	GENOMAD.057710.VV	7.984E-04	43.500	0.133	0.086	0.435	44
WP_203481116.1	GENOMAD.205549.PC	1.828E-09	24.400	0.785	0.669	0.244	60
WP_206471314.1	GENOMAD.211774.PC	3.789E-172	32.600	0.998	0.910	0.326	573
WP_018578527.1	GENOMAD.147794.PC	1.389E-94	59.200	0.996	0.784	0.592	310
WP_062788641.1	GENOMAD.118449.CP	6.172E-41	30.600	0.648	0.874	0.306	163
WP_061018101.1	GENOMAD.222035.CP	8.408E-82	80.500	1.000	0.941	0.805	267
WP_061018101.1	GENOMAD.222141.CP	4.630E-29	42.600	0.931	0.914	0.426	115
WP_061018101.1	GENOMAD.219233.CP	1.330E-15	30.600	0.962	0.957	0.306	76
WP_038487661.1	GENOMAD.189780.CP	3.310E-10	19.500	0.936	0.804	0.195	64
WP_213351616.1	GENOMAD.145772.PC	2.747E-70	25.000	0.883	0.823	0.250	257
WP_213351616.1	GENOMAD.183710.PC	1.218E-68	26.400	0.885	0.924	0.264	252
WP_213351616.1	GENOMAD.153316.PC	1.956E-61	23.200	0.930	0.855	0.232	230
WP_213351616.1	GENOMAD.168042.PC	3.282E-32	19.100	0.856	0.808	0.191	138
WP_213351616.1	GENOMAD.182731.PC	3.282E-32	18.000	0.896	0.897	0.180	138
WP_213351616.1	GENOMAD.154207.CP	6.728E-24	18.800	0.836	0.870	0.188	111
WP_213351616.1	GENOMAD.147940.PC	1.573E-20	16.300	0.881	0.826	0.163	100
WP_213351616.1	GENOMAD.152735.CP	2.630E-19	17.500	0.866	0.900	0.175	96
WP_213351616.1	GENOMAD.141017.CP	8.232E-14	21.700	0.416	0.370	0.217	78
WP_213351616.1	GENOMAD.182448.PC	2.054E-07	18.900	0.381	0.293	0.189	57
WP_213351616.1	GENOMAD.145956.PC	8.340E-07	15.200	0.768	0.661	0.152	55
WP_213351616.1	GENOMAD.182164.PC	6.822E-06	18.500	0.331	0.260	0.185	52
WP_213351616.1	GENOMAD.126135.CP	1.123E-04	20.200	0.279	0.260	0.202	48
WP_213351616.1	GENOMAD.146011.CP	9.179E-04	14.600	0.696	0.705	0.146	45
WP_151730686.1	GENOMAD.161587.CP	3.098E-36	49.700	0.699	0.448	0.497	138
WP_151730686.1	GENOMAD.192080.CP	1.186E-12	28.900	0.723	0.638	0.289	69
WP_151730686.1	GENOMAD.176986.CP	5.123E-06	22.700	0.733	0.599	0.227	49
WP_151730686.1	GENOMAD.195609.CP	9.577E-04	32.300	0.369	0.350	0.323	42
WP_014853030.1	GENOMAD.127310.PC	7.747E-41	77.600	1.000	1.000	0.776	145
WP_014853030.1	GENOMAD.160613.PC	1.262E-20	50.900	0.989	0.989	0.509	87
WP_014853030.1	GENOMAD.132801.PC	5.739E-06	33.000	0.889	0.888	0.330	45
WP_014853030.1	GENOMAD.033825.PP	7.093E-04	31.300	0.778	0.622	0.313	39
WP_368735976.1	GENOMAD.228061.PC	2.022E-04	30.800	0.140	0.979	0.308	47
WP_253207587.1	GENOMAD.211774.PC	2.629E-182	33.800	0.991	0.905	0.338	604
WP_216955763.1	GENOMAD.223171.VP	1.323E-12	52.600	0.356	0.148	0.526	68
WP_216955763.1	GENOMAD.223812.VP	3.225E-08	38.200	0.433	0.667	0.382	55
WP_216955763.1	GENOMAD.225125.VP	7.002E-07	32.800	0.494	0.302	0.328	51
WP_165270678.1	GENOMAD.006322.CC	1.231E-15	36.400	0.254	0.205	0.364	83
WP_165270678.1	GENOMAD.006359.CC	8.768E-10	18.700	0.669	0.457	0.187	64
WP_165431661.1	GENOMAD.171663.PC	1.355E-35	39.500	0.936	0.604	0.395	136
WP_172302676.1	GENOMAD.118636.CP	6.799E-06	17.500	0.718	0.707	0.175	51
WP_152577802.1	GENOMAD.158426.CP	6.043E-11	24.500	0.944	0.594	0.245	63
WP_168159813.1	GENOMAD.059316.PP	0.000E+00	82.800	1.000	1.000	0.828	1489
WP_172591340.1	GENOMAD.145492.PP	1.940E-17	23.000	0.407	0.613	0.230	90
WP_222261073.1	GENOMAD.141807.CP	8.219E-06	29.400	0.529	0.153	0.294	48
WP_222443616.1	GENOMAD.169339.CP	5.320E-04	17.800	0.423	0.403	0.178	45
WP_021229298.1	GENOMAD.197879.PC	1.329E-06	20.200	0.583	0.917	0.202	53
WP_224373059.1	GENOMAD.030096.VV	1.604E-05	23.900	0.192	0.348	0.239	51
WP_091595073.1	GENOMAD.141807.CP	2.705E-47	38.900	0.388	0.403	0.389	186
WP_236387255.1	GENOMAD.184923.VV	4.346E-27	80.300	0.765	0.333	0.803	105
WP_217631446.1	GENOMAD.042078.CC	5.548E-05	23.700	0.197	0.493	0.237	49
WP_007372925.1	GENOMAD.167078.CP	4.454E-40	77.200	0.957	0.788	0.772	143
WP_007372925.1	GENOMAD.159708.CP	1.437E-05	34.600	0.753	0.664	0.346	44
WP_007372925.1	GENOMAD.162327.CP	1.593E-04	36.800	0.624	0.604	0.368	41
WP_007013427.1	GENOMAD.035769.PP	2.374E-29	85.600	0.836	0.824	0.856	111
WP_010686564.1	GENOMAD.180443.PC	5.723E-16	35.600	0.890	0.844	0.356	76
WP_010686564.1	GENOMAD.213763.PC	4.808E-08	28.500	0.882	0.945	0.285	53
WP_017940171.1	GENOMAD.211774.PC	7.453E-230	38.800	0.991	0.912	0.388	743
WP_004822968.1	GENOMAD.126777.CP	4.770E-05	48.500	0.118	0.307	0.485	48
WP_017998330.1	GENOMAD.124439.CP	2.610E-08	19.800	0.361	0.787	0.198	60
WP_017998330.1	GENOMAD.121860.CP	2.135E-07	17.100	0.510	0.683	0.171	57
WP_017998330.1	GENOMAD.123121.CP	4.724E-04	21.800	0.226	0.339	0.218	46
WP_020561132.1	GENOMAD.211916.PC	2.764E-16	26.700	0.752	0.703	0.267	82
WP_038874901.1	GENOMAD.077554.PP	2.001E-109	54.700	0.980	0.898	0.547	357
WP_035886651.1	GENOMAD.127113.CP	3.120E-07	36.500	0.220	0.860	0.365	55
WP_035886651.1	GENOMAD.146145.CP	5.391E-06	17.800	0.785	0.852	0.178	51
WP_038136477.1	GENOMAD.180286.PC	3.153E-05	21.100	0.735	0.605	0.211	47
WP_040107515.1	GENOMAD.141836.CP	3.634E-59	34.900	0.952	0.849	0.349	213
WP_045531650.1	GENOMAD.147868.VC	2.598E-09	30.500	0.201	0.184	0.305	63
WP_004959324.1	GENOMAD.181501.PC	1.200E-18	44.600	0.205	0.950	0.446	93
WP_004959324.1	GENOMAD.179551.PC	1.461E-15	36.600	0.240	0.917	0.366	83
WP_004959324.1	GENOMAD.181551.PC	1.734E-12	37.900	0.198	0.779	0.379	73
WP_004959324.1	GENOMAD.179608.PC	1.146E-06	32.700	0.178	0.875	0.327	54
WP_004959324.1	GENOMAD.158630.CP	1.914E-05	30.200	0.185	0.293	0.302	50
WP_048649043.1	GENOMAD.211382.PC	4.023E-23	32.600	1.000	0.792	0.326	99
WP_048649043.1	GENOMAD.170655.CP	1.710E-07	27.800	0.677	0.667	0.278	53
WP_048649043.1	GENOMAD.206248.CP	7.906E-07	27.200	0.656	0.557	0.272	51
WP_157384579.1	GENOMAD.211774.PC	3.770E-61	20.000	0.977	0.899	0.200	234
WP_048884333.1	GENOMAD.192991.CP	4.956E-22	40.600	0.890	0.436	0.406	94
WP_048884333.1	GENOMAD.193858.CP	2.899E-19	38.000	0.884	0.407	0.380	86
WP_048884333.1	GENOMAD.142890.CP	8.901E-15	34.200	0.870	0.208	0.342	73
WP_049604903.1	GENOMAD.189690.PC	1.866E-104	43.600	1.000	0.814	0.436	347
WP_253189547.1	GENOMAD.016431.CC	2.795E-26	38.100	0.868	0.626	0.381	108
WP_253189547.1	GENOMAD.016432.CC	7.286E-08	24.200	0.868	0.672	0.242	54
WP_087723534.1	GENOMAD.116898.CP	3.068E-115	36.900	0.942	0.930	0.369	389
WP_087723534.1	GENOMAD.119494.CP	7.102E-47	23.400	0.930	0.958	0.234	184
WP_087723534.1	GENOMAD.119360.CP	5.935E-45	23.000	0.932	0.765	0.230	178
WP_087723534.1	GENOMAD.123429.CP	8.169E-41	22.200	0.923	0.870	0.222	165
WP_087723534.1	GENOMAD.126702.CP	4.396E-36	20.800	0.940	0.915	0.208	150
WP_087723534.1	GENOMAD.120966.CP	2.724E-20	17.600	0.943	0.913	0.176	99
WP_087723534.1	GENOMAD.121372.CP	4.067E-11	27.000	0.259	0.275	0.270	69
WP_087723534.1	GENOMAD.116954.CP	3.345E-10	25.200	0.278	0.265	0.252	66
WP_087723534.1	GENOMAD.127122.CP	1.520E-06	22.700	0.269	0.377	0.227	54
WP_087723534.1	GENOMAD.123079.CP	2.512E-05	23.200	0.235	0.223	0.232	50
WP_087723534.1	GENOMAD.119305.CP	2.057E-04	22.200	0.240	0.320	0.222	47
WP_087723534.1	GENOMAD.123959.CP	8.357E-04	20.100	0.275	0.340	0.201	45
WP_218823722.1	GENOMAD.153866.CP	4.537E-37	76.800	0.954	0.400	0.768	134
WP_099814968.1	GENOMAD.151862.PC	2.070E-56	57.400	0.879	0.966	0.574	196
WP_099814968.1	GENOMAD.151183.PC	8.268E-18	30.600	0.879	0.831	0.306	84
WP_099814968.1	GENOMAD.166488.PC	1.007E-06	24.400	0.759	0.409	0.244	51
WP_100122288.1	GENOMAD.126381.VV	8.404E-04	42.500	0.260	0.283	0.425	42
WP_102364016.1	GENOMAD.211774.PC	1.576E-106	25.500	0.980	0.894	0.255	377
WP_017080668.1	GENOMAD.221505.CP	4.895E-13	50.100	0.926	0.823	0.501	64
WP_017080668.1	GENOMAD.221570.CP	2.456E-12	45.900	1.000	0.959	0.459	62
WP_017080668.1	GENOMAD.205476.CP	2.909E-04	38.300	0.794	0.696	0.383	39
WP_202934603.1	GENOMAD.206124.PC	1.360E-73	35.400	0.794	0.847	0.354	262
WP_194472683.1	GENOMAD.045669.VV	6.045E-10	24.400	0.192	0.270	0.244	66
WP_194472683.1	GENOMAD.068590.VV	3.235E-07	17.900	0.319	0.540	0.179	57
WP_194472683.1	GENOMAD.019165.VV	2.626E-06	28.500	0.118	0.082	0.285	54
WP_194472683.1	GENOMAD.064018.VV	1.728E-04	20.600	0.193	0.258	0.206	48
WP_194971168.1	GENOMAD.197166.PC	1.594E-09	25.200	0.509	0.874	0.252	62
WP_188210151.1	GENOMAD.116415.CP	3.426E-40	36.100	0.946	0.940	0.361	152
WP_188210151.1	GENOMAD.116396.CP	1.825E-19	27.300	0.874	0.914	0.273	91
WP_188210151.1	GENOMAD.113423.CP	1.524E-10	22.700	0.843	0.897	0.227	64
WP_079381207.1	GENOMAD.183433.PC	1.828E-09	24.200	0.750	0.737	0.242	60
WP_079381207.1	GENOMAD.197599.PC	3.894E-09	22.900	0.829	0.652	0.229	59
WP_054989552.1	GENOMAD.132804.CP	3.120E-38	30.000	0.605	0.605	0.300	155
WP_054989552.1	GENOMAD.130681.CP	2.690E-36	28.000	0.618	0.586	0.280	149
WP_054989552.1	GENOMAD.133884.CP	9.937E-34	28.600	0.605	0.559	0.286	141
WP_054989552.1	GENOMAD.132727.CP	1.884E-32	26.700	0.633	0.646	0.267	137
WP_054989552.1	GENOMAD.130323.CP	5.193E-28	26.000	0.613	0.638	0.260	123
WP_054989552.1	GENOMAD.133933.CP	2.217E-27	24.200	0.658	0.691	0.242	121
WP_054989552.1	GENOMAD.133524.CP	2.217E-27	26.300	0.591	0.542	0.263	121
WP_054989552.1	GENOMAD.133118.CP	1.702E-25	23.300	0.644	0.560	0.233	115
WP_054989552.1	GENOMAD.138013.CP	1.281E-23	23.800	0.565	0.517	0.238	109
WP_054989552.1	GENOMAD.133881.CP	5.389E-23	25.700	0.540	0.536	0.257	107
WP_054989552.1	GENOMAD.129324.CP	1.104E-22	21.700	0.753	0.726	0.217	106
WP_054989552.1	GENOMAD.133079.CP	1.939E-21	23.200	0.580	0.638	0.232	102
WP_054989552.1	GENOMAD.133902.CP	1.656E-20	23.200	0.595	0.560	0.232	99
WP_054989552.1	GENOMAD.130308.CP	3.382E-20	21.300	0.673	0.560	0.213	98
WP_054989552.1	GENOMAD.132588.CP	4.960E-18	22.600	0.553	0.575	0.226	91
WP_054989552.1	GENOMAD.133086.CP	1.010E-17	22.400	0.593	0.655	0.224	90
WP_054989552.1	GENOMAD.137913.CP	6.007E-15	19.600	0.711	0.740	0.196	81
WP_054989552.1	GENOMAD.133605.CP	8.522E-13	19.600	0.611	0.617	0.196	74
WP_054989552.1	GENOMAD.136259.CP	8.522E-13	20.400	0.580	0.557	0.204	74
WP_054989552.1	GENOMAD.141288.CP	7.103E-12	20.600	0.525	0.508	0.206	71
WP_054989552.1	GENOMAD.148363.CP	5.911E-11	18.100	0.633	0.485	0.181	68
WP_054989552.1	GENOMAD.182939.CP	9.444E-06	17.300	0.593	0.561	0.173	51
WP_054989552.1	GENOMAD.141875.CP	3.857E-05	21.000	0.356	0.344	0.210	49
WP_054989552.1	GENOMAD.142617.CP	3.182E-04	16.400	0.587	0.561	0.164	46
WP_123237194.1	GENOMAD.133367.CP	4.834E-64	25.800	1.000	1.000	0.258	233
WP_123237194.1	GENOMAD.130253.CP	1.026E-49	24.100	0.982	0.971	0.241	190
WP_123237194.1	GENOMAD.128794.CP	9.776E-48	25.200	0.991	0.861	0.252	184
WP_123237194.1	GENOMAD.136409.CP	1.957E-45	22.400	1.000	1.000	0.224	177
WP_123237194.1	GENOMAD.134051.CP	2.520E-36	22.700	0.982	0.968	0.227	149
WP_123237194.1	GENOMAD.130462.CP	1.110E-35	22.500	0.991	0.981	0.225	147
WP_123237194.1	GENOMAD.133050.CP	4.093E-33	21.000	0.982	0.970	0.210	139
WP_123237194.1	GENOMAD.129321.CP	3.361E-31	21.100	0.983	0.964	0.211	133
WP_123237194.1	GENOMAD.146553.CP	6.952E-25	19.800	0.983	0.985	0.198	113
WP_123237194.1	GENOMAD.124483.CP	4.498E-22	31.100	0.376	0.340	0.311	104
WP_123237194.1	GENOMAD.136633.CP	1.885E-21	18.100	0.985	0.987	0.181	102
WP_123237194.1	GENOMAD.136219.CP	3.857E-21	25.700	0.519	0.405	0.257	101
WP_123237194.1	GENOMAD.136779.CP	1.374E-19	18.500	1.000	1.000	0.185	96
WP_123237194.1	GENOMAD.136391.CP	2.379E-18	17.400	0.978	0.976	0.174	92
WP_123237194.1	GENOMAD.127005.CP	1.696E-16	25.200	0.428	0.410	0.252	86
WP_123237194.1	GENOMAD.136074.CP	1.699E-12	16.700	0.983	0.979	0.167	73
WP_123237194.1	GENOMAD.136780.CP	2.870E-11	16.400	0.978	0.992	0.164	69
WP_123237194.1	GENOMAD.127052.CP	2.870E-11	23.400	0.400	0.388	0.234	69
WP_123237194.1	GENOMAD.133732.CP	5.816E-11	16.100	0.972	0.963	0.161	68
WP_123237194.1	GENOMAD.134004.CP	1.983E-09	15.000	0.978	0.972	0.150	63
WP_123237194.1	GENOMAD.189384.CP	9.320E-06	34.900	0.149	0.988	0.349	51
WP_146878163.1	GENOMAD.181419.CP	1.674E-120	78.900	0.996	0.908	0.789	383
WP_146878163.1	GENOMAD.161955.CP	1.729E-25	32.300	0.852	0.739	0.323	108
WP_146878163.1	GENOMAD.170191.CP	2.327E-16	30.100	0.730	0.620	0.301	81
WP_146878163.1	GENOMAD.178921.CP	2.327E-16	30.500	0.692	0.586	0.305	81
WP_146878163.1	GENOMAD.116265.CP	1.774E-06	34.900	0.354	0.284	0.349	51
WP_147180536.1	GENOMAD.193784.PC	1.840E-12	24.000	0.606	0.745	0.240	71
WP_147180536.1	GENOMAD.189434.PC	2.437E-08	22.700	0.556	0.488	0.227	58
WP_147180536.1	GENOMAD.210521.CP	4.391E-07	22.400	0.522	0.422	0.224	54
WP_147180536.1	GENOMAD.195266.PC	2.821E-04	20.800	0.540	0.447	0.208	45
WP_161992780.1	GENOMAD.205635.PC	3.671E-07	31.400	0.922	0.931	0.314	49
WP_024596476.1	GENOMAD.123885.PC	8.304E-11	24.400	0.818	0.793	0.244	64
WP_197874776.1	GENOMAD.181665.PC	1.604E-14	18.200	0.862	0.853	0.182	79
WP_000467859.1	GENOMAD.212472.CP	4.277E-07	40.200	0.940	0.732	0.402	47
WP_200119390.1	GENOMAD.171869.CP	3.361E-154	77.300	0.956	0.773	0.773	485
WP_200119390.1	GENOMAD.170921.CP	2.469E-16	23.700	0.832	0.731	0.237	83
WP_200119390.1	GENOMAD.161372.CP	2.805E-04	26.000	0.361	0.740	0.260	45
WP_004191705.1	GENOMAD.074903.CP	3.509E-54	32.700	0.997	0.970	0.327	198
WP_004191705.1	GENOMAD.099678.CP	1.056E-45	30.000	0.997	0.227	0.300	173
WP_004191705.1	GENOMAD.082057.CP	1.203E-16	20.400	0.984	0.944	0.204	85
WP_004191705.1	GENOMAD.087838.CP	1.993E-14	19.500	0.974	0.917	0.195	78
WP_004191705.1	GENOMAD.085349.CP	1.544E-12	19.800	0.883	0.870	0.198	72
WP_004191705.1	GENOMAD.088426.CP	1.544E-12	20.100	0.846	0.804	0.201	72
WP_004191705.1	GENOMAD.079711.CP	3.608E-08	18.200	0.862	0.844	0.182	58
WP_004191705.1	GENOMAD.092681.CP	6.272E-07	20.900	0.572	0.566	0.209	54
WP_004191705.1	GENOMAD.089509.CP	1.279E-06	17.400	0.875	0.813	0.174	53
WP_004191705.1	GENOMAD.000411.CC	4.493E-05	19.900	0.559	0.578	0.199	48
WP_208241347.1	GENOMAD.211774.PC	1.324E-196	35.400	0.993	0.905	0.354	646
WP_032612255.1	GENOMAD.137948.CP	5.960E-44	38.500	0.939	0.799	0.385	163
WP_032612255.1	GENOMAD.151704.CP	1.443E-28	30.300	0.878	0.767	0.303	118
WP_032612255.1	GENOMAD.138125.CP	7.180E-27	29.600	0.939	0.869	0.296	113
WP_032612255.1	GENOMAD.136030.CP	8.712E-17	27.800	0.771	0.579	0.278	83
WP_032612255.1	GENOMAD.132951.CP	3.764E-13	24.800	0.802	0.894	0.248	72
WP_032612255.1	GENOMAD.133375.CP	7.692E-12	23.800	0.824	0.717	0.238	68
WP_032612255.1	GENOMAD.130696.CP	3.456E-11	23.800	0.760	0.766	0.238	66
WP_032612255.1	GENOMAD.137319.CP	2.349E-06	20.300	0.771	0.866	0.203	51
WP_038950455.1	GENOMAD.147358.CP	3.754E-08	26.000	0.267	0.498	0.260	59
WP_001034738.1	GENOMAD.075533.PP	1.081E-17	29.900	0.978	0.966	0.299	83
WP_009705974.1	GENOMAD.180286.PC	1.380E-04	20.600	0.735	0.605	0.206	45
WP_238560753.1	GENOMAD.211774.PC	1.107E-245	40.600	1.000	0.912	0.406	790
WP_010686568.1	GENOMAD.079763.VV	1.697E-04	37.000	0.117	0.133	0.370	47
WP_155650461.1	GENOMAD.208891.CP	9.227E-139	43.800	0.759	0.854	0.438	462
WP_163176570.1	GENOMAD.138065.CP	2.514E-49	29.500	1.000	0.986	0.295	185
WP_163176570.1	GENOMAD.136975.CP	3.454E-23	21.200	1.000	0.977	0.212	106
WP_163176570.1	GENOMAD.148108.CP	3.629E-07	17.400	0.809	0.736	0.174	55
WP_159127988.1	GENOMAD.154115.CP	6.006E-09	26.200	0.230	0.166	0.262	62
WP_159127988.1	GENOMAD.166489.CP	1.211E-08	22.500	0.266	0.300	0.225	61
WP_159127988.1	GENOMAD.147759.CP	4.031E-07	24.400	0.237	0.151	0.244	56
WP_159127988.1	GENOMAD.154643.CP	1.096E-04	56.200	0.059	0.070	0.562	48
WP_159127988.1	GENOMAD.170363.CP	2.208E-04	20.200	0.286	0.248	0.202	47
WP_159127988.1	GENOMAD.153546.CP	8.958E-04	33.000	0.111	0.133	0.330	45
WP_176044607.1	GENOMAD.220202.PV	1.545E-83	49.200	0.967	0.903	0.492	280
WP_012708729.1	GENOMAD.121843.CP	3.293E-22	26.000	0.337	0.763	0.260	106
WP_012708729.1	GENOMAD.115103.CP	1.795E-12	54.000	0.079	0.986	0.540	74
WP_012708729.1	GENOMAD.070182.CV	7.021E-05	33.100	0.100	0.160	0.331	49
WP_240545162.1	GENOMAD.211774.PC	3.337E-193	33.900	0.998	0.953	0.339	637
WP_011766050.1	GENOMAD.169999.VV	9.696E-04	37.200	0.285	0.211	0.372	42
WP_011766050.1	GENOMAD.151117.VV	9.696E-04	22.100	0.662	0.357	0.221	42
WP_080599161.1	GENOMAD.113319.CP	2.504E-41	42.800	0.866	0.874	0.428	154
WP_080599161.1	GENOMAD.113324.CP	1.113E-30	31.300	0.948	0.872	0.313	123
WP_080599161.1	GENOMAD.112963.CP	1.787E-21	30.600	0.845	0.858	0.306	96
WP_012708736.1	GENOMAD.109595.CP	2.664E-73	46.400	0.628	0.944	0.464	258
WP_012708736.1	GENOMAD.110110.CP	5.244E-49	26.800	0.883	0.794	0.268	186
WP_012708736.1	GENOMAD.116459.CP	1.525E-23	20.800	0.962	0.970	0.208	108
WP_012708736.1	GENOMAD.109407.CP	1.108E-07	18.300	0.603	0.538	0.183	57
